-1
0	0.5	0.5
1	0.5	0.5
2	0.5	0.5
3	0.5	0.5
4	0.5	0.5
5	0.5	0.5
6	0.5	0.5
7	0.5	0.5
8	0.5	0.5
9	0.5	0.5
10	0.5	0.5
11	0.5	0.5
12	0.5	0.5
13	0.5	0.5
14	0.5	0.5
15	0.5	0.5
16	0.5	0.5
17	0.5	0.5
18	0.5	0.5
19	0.5	0.5
-1
0	0.5101232365697994	0.4510355222497791
1	0.4652653015364968	0.5359652710632008
2	0.49272492467414647	0.45053209849808507
3	0.5113411006937916	0.5486968113437962
4	0.5297062006024231	0.45978132715058095
5	0.47188419414685756	0.5406317270973139
6	0.45976353160367106	0.4703179075705364
7	0.45000166341224224	0.4995921538803848
8	0.45012399176005624	0.5035190626662595
9	0.4650380785770648	0.46425557315585403
10	0.46180348099064095	0.5322649335280218
11	0.48534431666823113	0.5478038800316346
12	0.5417724549708492	0.5274783916142916
13	0.46501496341447507	0.46427819692247485
14	0.4826053331108442	0.5468767059829859
15	0.4577167296068957	0.5266856711525798
16	0.4770267780586707	0.5444098083044099
17	0.5499463807619046	0.49768503805930947
18	0.5480512674631701	0.5138230132454138
19	0.5462143785250354	0.5190848426125222
-1
0	0.5347534551911208	0.40752285362711343
1	0.4264680709024352	0.5044252188259671
2	0.5210492839837072	0.4917356258920219
3	0.5486662097490645	0.5819659597250214
4	0.5356710282168816	0.410138393801213
5	0.5113222045169531	0.5713667777406468
6	0.4279036154348712	0.43178291384123824
7	0.441566440240464	0.4503088198815339
8	0.4394348088382571	0.45467501115060077
9	0.42230162921551895	0.4383018471041283
10	0.43995798767619504	0.5772401980836472
11	0.441353237702348	0.571569085088975
12	0.4978324349645641	0.5036189146324451
13	0.5132184328315517	0.450995669446239
14	0.5322989058153714	0.5413496062136794
15	0.4769462314466986	0.48053129693958657
16	0.5268836894091813	0.5481898070593468
17	0.5005322194682182	0.5053165951508567
18	0.5915809069649177	0.5384232263511552
19	0.5021136759556752	0.5426459977813342
-1
0	0.583749441586301	0.39755323391704833
1	0.3773177978973207	0.49524640280631027
2	0.472242910223252	0.5025955467183792
3	0.5982351594883502	0.5885172360696871
4	0.5033383161659883	0.37199923110151517
5	0.5514865781142655	0.6011463528473457
6	0.4762248122599694	0.41893527057914054
7	0.46067307849261374	0.4965141915898265
8	0.4849649808483052	0.4340109496733541
9	0.41314592964610675	0.4874564314823393
10	0.48962152528712183	0.5714494268078963
11	0.45300592838333376	0.5229458930928372
12	0.4842741107678209	0.45549229159512816
13	0.46350266155504405	0.4456719408297538
14	0.4830684894262499	0.5326108361541276
15	0.4400657050460818	0.5142926175952334
16	0.5620157409014671	0.5837670323297832
17	0.4511334757516304	0.49758586949132955
18	0.574207692964517	0.5853078873320804
19	0.47508211438399545	0.5005830131155204
-1
0	0.5388900939343394	0.4196357819638758
1	0.32771108181133324	0.5015052940151613
2	0.44190901921868453	0.5423429372808177
3	0.5718261709776549	0.6309738648317775
4	0.46982973467343636	0.33488892301390966
5	0.5014866631899875	0.6012385893095574
6	0.4454156221393519	0.379555151177193
7	0.4533416658441049	0.5459737749744172
8	0.4832791281318671	0.3840393787492929
9	0.4505101332072309	0.4542311957082642
10	0.4877353095315999	0.5214850175736863
11	0.5028057858909011	0.5184766434661118
12	0.5167720644887659	0.49349075214225185
13	0.5106337365377851	0.42897877543276447
14	0.5086425005711679	0.5755755886142503
15	0.48284037843589195	0.4884019374883867
16	0.5275554710602604	0.5475387312038511
17	0.41197913208130255	0.5286814860915171
18	0.5264800038138377	0.5704059516076138
19	0.5250724316793591	0.49959905340655597
-1
0	0.5777875625732001	0.4510521301521814
1	0.3678655599548463	0.5312982107072566
2	0.4611507470343029	0.49619365873098925
3	0.5619282650706732	0.5819633408735853
4	0.5038047156894441	0.3715727159606854
5	0.5009202505599889	0.5512417976451658
6	0.48809528636344723	0.35350815016520554
7	0.47937066345221035	0.5032831286509281
8	0.5106918097535407	0.3422237729745494
9	0.43256529324658377	0.4075623332967294
10	0.5375744006341626	0.5174769010496252
11	0.5087005185086272	0.46882533807173654
12	0.5138226553435591	0.4435778180901029
13	0.5479681715021331	0.3957200928687651
